module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,axle_load_kip,wheel_load_kip,tire_pressure_psi,subbase_material,k_eff_pci,radius_relative_stiffness_in,contact_radius_in,equivalent_resisting_radius_b_in,edge_stress_psi,Mu_kip_in_per_ft,As_per_ft_in2,effective_depth_in,a_in,Mn_kip_in_per_ft,phi_Mn_kip_in_per_ft,Mcr_kip_in_per_ft,demand_capacity_ratio,cracking_ratio,epsilon_t,reinforcement_directions,parking_lot_area_sf,roadway_area_sf,total_area_sf,concrete_volume_cy_total,subbase_volume_cy_total,class_a_lap_length_in,rebar_stock_length_ft,parking_lot_reinforcement_directions,roadway_reinforcement_directions,parking_lot_rebar_length_ft,roadway_rebar_length_ft,total_rebar_length_ft_with_laps,parking_lot_longitudinal_bar_count,parking_lot_transverse_bar_count,roadway_longitudinal_bar_count,roadway_transverse_bar_count,roadway_longitudinal_splices_per_bar,roadway_transverse_splices_per_bar,parking_lot_longitudinal_splices_per_bar,parking_lot_transverse_splices_per_bar,steel_weight_lb_total,steel_weight_ton_total,feasible,warnings
SRC,10,8,#4,10,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.24000000000000005,4.75,0.31372549019607854,66.14117647058825,59.52705882352943,83.2,0.6519566034803836,0.4664550370885246,0.03447304687499999,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,26.83281572999748,40.0,2.0,1.0,113704.75974712451,54100.986671312225,167805.74641843673,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,114201.13297921389,57.10056648960694,True,
SRC,10,8,#4,12,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.20000000000000004,4.75,0.26143790849673204,55.431372549019606,49.88823529411765,83.2,0.7779200618535659,0.4664550370885246,0.04196765625,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,26.83281572999748,40.0,2.0,1.0,94832.69323589958,45444.828803902274,140277.52203980187,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,95466.64694375407,47.733323471877036,True,
SRC,10,8,#4,15,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.16000000000000003,4.75,0.20915032679738566,44.59607843137256,40.136470588235305,83.2,0.966927547863186,0.4664550370885246,0.05320957031249999,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,26.83281572999748,40.0,2.0,1.0,75960.62672467467,36788.670936492315,112749.29766116699,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,76732.16090829422,38.36608045414711,True,
SRC,10,8,#5,6,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.62,4.6875,0.8104575163398693,159.3004901960784,143.37044117647056,83.2,0.2706907976798111,0.4664550370885246,0.011314831149193547,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,
SRC,10,8,#5,8,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.46499999999999997,4.6875,0.6078431372549019,122.30183823529411,110.0716544117647,83.2,0.3525799561491578,0.4664550370885246,0.016086441532258064,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,
SRC,10,8,#5,10,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.372,4.6875,0.48627450980392156,99.19817647058824,89.27835882352942,83.2,0.4346972726332988,0.4664550370885246,0.02085805191532258,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,33.54101966249685,40.0,2.0,1.0,115018.44968390564,54813.733339140286,169832.18302304592,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,179149.36528611582,89.57468264305791,True,
SRC,10,8,#5,12,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.31,4.6875,0.40522875816993464,83.41887254901961,75.07698529411765,83.2,0.5169235143596792,0.4664550370885246,0.02562966229838709,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,
SRC,10,8,#5,15,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.24799999999999997,4.6875,0.32418300653594767,67.33807843137254,60.60427058823528,83.2,0.6403683883838213,0.4664550370885246,0.03278707787298387,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,33.54101966249685,40.0,2.0,1.0,76838.28340584334,37273.3386706154,114111.62207645873,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,120371.91245426444,60.18595622713222,True,
SRC,10,8,#5,18,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.20666666666666667,4.6875,0.2701525054466231,56.45005446623094,50.80504901960784,83.2,0.7638819336792131,0.4664550370885246,0.03994449344758064,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,33.54101966249685,40.0,2.0,1.0,64111.56131315591,32888.24000348417,96999.80131664008,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,102321.31819442795,51.16065909721397,True,
SRC,10,8,#6,6,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.88,4.625,1.1503267973856208,213.83137254901962,192.44823529411764,83.2,0.20165972957067424,0.4664550370885246,0.006950976562500001,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,
SRC,10,8,#6,8,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.66,4.625,0.8627450980392157,166.06764705882352,149.46088235294118,83.2,0.25966031027516906,0.4664550370885246,0.010267968749999998,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,
SRC,10,8,#6,10,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.528,4.625,0.6901960784313725,135.58729411764708,122.02856470588236,83.2,0.31803257851392613,0.4664550370885246,0.013584960937499998,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,
SRC,10,8,#6,12,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.44,4.625,0.5751633986928104,114.50784313725491,103.05705882352943,83.2,0.37657836861248145,0.4664550370885246,0.016901953125,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,97024.03985384939,46642.24320585341,143666.2830597028,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,215100.35158105503,107.55017579052752,True,
SRC,10,8,#6,15,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.35200000000000004,4.625,0.46013071895424845,92.82101960784314,83.53891764705882,83.2,0.464562627561546,0.4664550370885246,0.021877441406249993,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,77715.94008701202,37758.00640473847,115473.94649175048,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,172890.15877514865,86.44507938757432,True,
SRC,10,8,#6,18,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.29333333333333333,4.625,0.38344226579520696,78.02570806100218,70.22313725490196,83.2,0.5526534501711708,0.4664550370885246,0.0268529296875,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,64843.87357578709,33315.88800418101,98159.7615799681,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,146966.97636556334,73.48348818278167,True,
SRC,10,8,#6,24,19.0,9.5,100.0,#57 stone,140.0,33.04313589136511,5.499039842323396,5.201089693986001,303.195774107541,38.80905908576525,0.22,4.625,0.2875816993464052,59.15196078431372,53.23676470588235,83.2,0.7289898118372523,0.4664550370885246,0.036803906250000004,2.0,45000.0,41000.0,86000.0,2123.456790123457,2654.320987654321,40.249223594996224,40.0,2.0,1.0,48753.79043675594,24431.651203066074,73185.441639822,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,109574.86956628907,54.78743478314453,True,
SRC,10,10,#3,6,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.22,6.8125,0.2875816993464052,88.02696078431372,79.22426470588235,130.0,0.5194263011199591,0.31654743673173075,0.055630078125,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,20.124611797498112,40.0,2.0,1.0,187007.26934401813,87556.71360571406,274563.9829497322,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,102770.82417354561,51.3854120867728,True,
SRC,10,10,#3,8,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.165,6.8125,0.21568627450980393,66.37610294117647,59.738492647058834,130.0,0.6888551242538095,0.31654743673173075,0.0751734375,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,20.124611797498112,40.0,2.0,1.0,140372.1446354714,66201.41760432038,206573.5622397918,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,77321.63197725541,38.660815988627704,True,
SRC,10,10,#3,10,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.132,6.8125,0.17254901960784313,53.27170588235295,47.94453529411766,130.0,0.8583077617226141,0.31654743673173075,0.094716796875,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,20.124611797498112,40.0,2.0,1.0,112391.06981034338,53388.24000348418,165779.30981382757,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,62052.1166594813,31.02605832974065,True,
SRC,10,10,#4,6,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.4000000000000001,6.75,0.5228758169934641,155.72549019607845,140.15294117647062,130.0,0.29361614839969985,0.31654743673173075,0.028950703124999994,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,26.83281572999748,40.0,2.0,1.0,189193.02579202416,88725.61814095205,277918.6439329762,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,189139.07712105327,94.56953856052664,True,
SRC,10,10,#4,8,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.30000000000000004,6.75,0.39215686274509814,117.97058823529414,106.17352941176473,130.0,0.3875840522879442,0.31654743673173075,0.03960093749999999,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,26.83281572999748,40.0,2.0,1.0,142012.85951396188,67085.22347242717,209098.08298638905,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,142302.86203240367,71.15143101620184,True,
SRC,10,10,#4,10,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.24000000000000005,6.75,0.31372549019607854,94.94117647058825,85.44705882352943,130.0,0.48159839954366296,0.31654743673173075,0.05025117187499998,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,26.83281572999748,40.0,2.0,1.0,113704.75974712451,54100.986671312225,167805.74641843673,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,114201.13297921389,57.10056648960694,True,
SRC,10,10,#4,12,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.20000000000000004,6.75,0.26143790849673204,79.43137254901961,71.48823529411764,130.0,0.5756355098964248,0.31654743673173075,0.06090140624999999,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,26.83281572999748,40.0,2.0,1.0,94832.69323589958,45444.828803902274,140277.52203980187,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,95466.64694375407,47.733323471877036,True,
SRC,10,10,#4,15,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.16000000000000003,6.75,0.20915032679738566,63.796078431372564,57.416470588235306,130.0,0.71671362508926,0.31654743673173075,0.07687675781249999,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,26.83281572999748,40.0,2.0,1.0,75960.62672467467,36788.670936492315,112749.29766116699,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,76732.16090829422,38.36608045414711,True,
SRC,10,10,#4,18,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.13333333333333336,6.75,0.1742919389978214,53.30283224400872,47.972549019607854,130.0,0.857806550123181,0.31654743673173075,0.09285210937499999,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,26.83281572999748,40.0,2.0,1.0,63379.249050524726,32460.592002787336,95839.84105331206,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,65224.33627239294,32.612168136196466,True,
SRC,10,10,#5,6,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.62,6.6875,0.8104575163398693,233.7004901960784,210.33044117647057,130.0,0.19565007587560052,0.31654743673173075,0.017422492439516126,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,
SRC,10,10,#5,8,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.46499999999999997,6.6875,0.6078431372549019,178.1018382352941,160.2916544117647,130.0,0.2567268204083411,0.31654743673173075,0.024229989919354843,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,
SRC,10,10,#5,10,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.372,6.6875,0.48627450980392156,143.83817647058822,129.4543588235294,130.0,0.3178816623024781,0.31654743673173075,0.03103748739919355,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,115018.44968390564,54813.733339140286,169832.18302304592,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,179149.36528611582,89.57468264305791,True,
SRC,10,10,#5,12,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.31,6.6875,0.40522875816993464,120.61887254901961,108.55698529411765,130.0,0.37907433283664377,0.31654743673173075,0.037844984879032255,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,
SRC,10,10,#5,15,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.24799999999999997,6.6875,0.32418300653594767,97.09807843137253,87.38827058823527,130.0,0.4709003450706234,0.31654743673173075,0.04805623109879032,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,76838.28340584334,37273.3386706154,114111.62207645873,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,120371.91245426444,60.18595622713222,True,
SRC,10,10,#5,18,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.20666666666666667,6.6875,0.2701525054466231,81.25005446623094,73.12504901960784,130.0,0.5627506213922766,0.31654743673173075,0.05826747731854837,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,64111.56131315591,32888.24000348417,96999.80131664008,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,102321.31819442795,51.16065909721397,True,
SRC,10,10,#5,24,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.155,6.6875,0.20261437908496732,61.2515931372549,55.12643382352941,130.0,0.746487010330797,0.31654743673173075,0.07868996975806451,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,33.54101966249685,40.0,2.0,1.0,48203.15869729662,24118.042669221726,72321.20136651835,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,76288.82283037595,38.144411415187975,True,
SRC,10,10,#6,6,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.88,6.625,1.1503267973856208,319.4313725490196,287.4882352941177,130.0,0.14314035053651808,0.31654743673173075,0.0112541015625,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,
SRC,10,10,#6,8,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.66,6.625,0.8627450980392157,245.2676470588235,220.74088235294118,130.0,0.18642295136488882,0.31654743673173075,0.01600546875,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,
SRC,10,10,#6,10,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.528,6.625,0.6901960784313725,198.9472941176471,179.05256470588236,130.0,0.22982729592687634,0.31654743673173075,0.020756835937500002,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,
SRC,10,10,#6,12,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.44,6.625,0.5751633986928104,167.3078431372549,150.57705882352943,130.0,0.2732897500897039,0.31654743673173075,0.025508203125000004,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,97024.03985384939,46642.24320585341,143666.2830597028,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,215100.35158105503,107.55017579052752,True,
SRC,10,10,#6,15,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.35200000000000004,6.625,0.46013071895424845,135.06101960784315,121.55491764705884,130.0,0.338539711693192,0.31654743673173075,0.032635253906249995,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,77715.94008701202,37758.00640473847,115473.94649175048,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,172890.15877514865,86.44507938757432,True,
SRC,10,10,#6,18,19.0,9.5,100.0,#57 stone,140.0,39.06283563051279,5.499039842323396,5.431260308356283,205.755833875625,41.151166775125,0.29333333333333333,6.625,0.38344226579520696,113.22570806100218,101.90313725490196,130.0,0.4038262990097045,0.31654743673173075,0.0397623046875,2.0,45000.0,41000.0,86000.0,2654.320987654321,2654.320987654321,40.249223594996224,40.0,2.0,1.0,64843.87357578709,33315.88800418101,98159.7615799681,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,146966.97636556334,73.48348818278167,True,
